23,0.0023,0,0,-2.59386e-05,0,-0,0,0,0,-0.0225553,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293269,-1.57082,6.62313e-09,-3.11771e-08,0.785373,1.73616e-08,-2.67292e-08,-2.3562,-0.0175417,5.11568e-06,-8.49462e-06,-0.000921566,-3.41466,-0.00307598,0.00496824,-0.141251,88.9493,-0.0264465,0.0438096,4.67798
24,0.0024,0,0,-2.82431e-05,0,-0,0,0,0,-0.0235359,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293272,-1.57082,6.85535e-09,-3.21114e-08,0.785372,1.7858e-08,-2.75541e-08,-2.3562,-0.0178725,4.81448e-06,-8.00697e-06,-0.000935229,-3.20296,-0.00294766,0.00478312,-0.132116,90.6918,-0.0249653,0.0414126,4.75094
25,0.0025,0,0,-3.06458e-05,0,-0,0,0,0,-0.0245166,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293276,-1.57083,7.07459e-09,-3.29911e-08,0.78537,1.83249e-08,-2.83312e-08,-2.3562,-0.0181827,4.5262e-06,-7.53824e-06,-0.000948009,-3.00356,-0.00281794,0.00459053,-0.123569,92.333,-0.0235472,0.0391078,4.81954
26,0.0026,0,0,-3.31465e-05,0,-0,0,0,0,-0.0254973,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293279,-1.57083,7.2813e-09,-3.38184e-08,0.785368,1.87637e-08,-2.90624e-08,-2.3562,-0.0184736,4.25089e-06,-7.08899e-06,-0.000959961,-2.81574,-0.00268844,0.00439412,-0.115562,93.879,-0.0221926,0.0368981,4.88408
27,0.0027,0,0,-3.57452e-05,0,-0,0,0,0,-0.0264779,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293283,-1.57083,7.47595e-09,-3.45956e-08,0.785366,1.91755e-08,-2.97497e-08,-2.3562,-0.0187462,3.98846e-06,-6.65945e-06,-0.000971138,-2.63884,-0.00256045,0.00419675,-0.108054,95.3353,-0.0209011,0.0347847,4.94479
28,0.0028,0,0,-3.8442e-05,0,-0,0,0,0,-0.0274586,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293286,-1.57083,7.65903e-09,-3.5325e-08,0.785364,1.95618e-08,-3.0395e-08,-2.3562,-0.0190017,3.73871e-06,-6.2496e-06,-0.000981587,-2.47222,-0.00243492,0.00400063,-0.101009,96.707,-0.0196717,0.0327677,5.00192
29,0.0029,0,0,-4.12369e-05,0,-0,0,0,0,-0.0284393,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.29329,-1.57083,7.83103e-09,-3.6009e-08,0.785362,1.99237e-08,-3.10003e-08,-2.3562,-0.019241,3.50137e-06,-5.85922e-06,-0.000991354,-2.31527,-0.00231258,0.0038075,-0.0943932,97.9991,-0.018503,0.0308461,5.05568
30,0.003,0,0,-4.41299e-05,0,-0,0,0,0,-0.0294199,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293294,-1.57084,7.99246e-09,-3.66496e-08,0.78536,2.02625e-08,-3.15675e-08,-2.3562,-0.019465,3.27607e-06,-5.48796e-06,-0.00100048,-2.16744,-0.00219397,0.00361864,-0.0881783,99.2162,-0.0173935,0.0290182,5.10629
31,0.0031,0,0,-4.71209e-05,0,-0,0,0,0,-0.0304006,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293298,-1.57084,8.14381e-09,-3.72491e-08,0.785358,2.05793e-08,-3.20985e-08,-2.3562,-0.0196747,3.06244e-06,-5.13532e-06,-0.001009,-2.0282,-0.00207945,0.00343503,-0.082337,100.363,-0.0163412,0.0272815,5.15393
32,0.0032,0,0,-5.021e-05,0,-0,0,0,0,-0.0313812,0,0,0,0,0,-9.80663,0,0,0,0.52,1.28832,-0.293302,-1.57084,8.28558e-09,-3.78097e-08,0.785356,2.08753e-08,-3.25951e-08,-2.3562,-0.0198709,2.86004e-06,-4.80075e-06,-0.00101696,-1.89704,-0.00196928,0.00325736,-0.0768448,101.442,-0.015344,0.0256335,5.19877
